id,student_id,ref_group,slot_number,raw_value
82efdd4f-dd56-50b0-b777-58c5a476e153,a0612e5a-41db-53c9-828c-534891610e69,card,1,935
79f2e125-f2df-503c-a2b8-9eed925ed425,a0612e5a-41db-53c9-828c-534891610e69,card,2,L-352
ed50904f-e4d3-506f-927c-4deb0d796043,e86351ca-88c5-5bfb-871d-a13ee4da1326,card,1,894
3b77a9a6-24ce-5c13-8c43-6cee6f13d3cd,e86351ca-88c5-5bfb-871d-a13ee4da1326,card,2,3134
9ccf6874-2730-5954-a676-c9abb7b8e6ec,e86351ca-88c5-5bfb-871d-a13ee4da1326,eno,1,238
c8141122-ea91-568c-b1e4-1dad30920110,e86351ca-88c5-5bfb-871d-a13ee4da1326,eno,2,530
49aba2dd-e040-5cba-8cda-ecf2d2c5458c,e86351ca-88c5-5bfb-871d-a13ee4da1326,eno,3,530
153c9f0c-9bb7-5e1b-8713-fcba5a94dee9,82eaa8b9-c810-552f-9f15-2ab391c470fb,card,1,493
02df132b-e2d0-57f1-864e-b102d544a9f7,82eaa8b9-c810-552f-9f15-2ab391c470fb,card,3,80 DUE T
3dac7137-9e75-579e-8176-95d97042a94c,e5a5eefd-ccd0-5638-9a4e-a076aec56a92,card,1,716
19397afc-e246-5ec5-8eff-84bba661b70b,e5a5eefd-ccd0-5638-9a4e-a076aec56a92,card,2,3184
0714c4f4-987b-57eb-9ab3-74e59d35b0cd,e5a5eefd-ccd0-5638-9a4e-a076aec56a92,eno,1,UT DIS
570e7459-b594-5ec1-a043-2d2966e795ab,e5a5eefd-ccd0-5638-9a4e-a076aec56a92,eno,2,UT DIS
19731c1f-cfac-539f-a114-113589f790ae,e5a5eefd-ccd0-5638-9a4e-a076aec56a92,eno,3,675
2e20dd54-f141-503b-ab27-7378699c72f5,e5a5eefd-ccd0-5638-9a4e-a076aec56a92,eno,4,1567
b611bedd-b89e-51e9-a94a-0eab47a1eb35,c6eba698-f298-5479-8400-ae131873e966,card,1,672
4d5b28f6-2636-5eb6-b48d-0cb6dcac2216,c6eba698-f298-5479-8400-ae131873e966,card,2,3238
256e4f98-e65a-505d-a258-94f3a026182f,c6eba698-f298-5479-8400-ae131873e966,eno,1,011
1dd19262-aa88-57f4-af00-072ae6ad625c,c6eba698-f298-5479-8400-ae131873e966,eno,2,453
62346cd0-fa1c-56dd-a7ea-7e656e62826c,c6eba698-f298-5479-8400-ae131873e966,eno,3,606
12f58ebb-fb1d-52f8-8463-4fc81c141d0b,c6eba698-f298-5479-8400-ae131873e966,eno,4,1541
4d343f87-b573-5805-a40e-60f3b07518d7,9b045e0d-644c-5a85-978b-62fdf63fc0b2,card,1,856
610d575b-5a84-5560-b5cf-1859f0e46474,9b045e0d-644c-5a85-978b-62fdf63fc0b2,card,2,3091
5dc608aa-a066-5778-915e-cef70830c92e,9b045e0d-644c-5a85-978b-62fdf63fc0b2,eno,1,PAPER NOT GIVEN
deb2c064-c8b4-508c-8686-0ad0fbfd9586,9b045e0d-644c-5a85-978b-62fdf63fc0b2,eno,2,846
1d304c33-c8e7-5119-b39f-07294df15378,9b045e0d-644c-5a85-978b-62fdf63fc0b2,eno,3,343
5c4be748-3e3f-538c-9980-0621503b1c82,9b045e0d-644c-5a85-978b-62fdf63fc0b2,eno,4,1084
5cd26343-9c0c-527a-bae1-51aa2062dfeb,a94faeb1-81db-5801-9706-26c60011882a,card,2,28/8/25
7f547c8f-6d0b-5868-999d-9e3a66e8a2d2,a94faeb1-81db-5801-9706-26c60011882a,eno,1,5639
432ae7e9-9ad6-5e61-b17b-9234f152cadc,a94faeb1-81db-5801-9706-26c60011882a,eno,2,602
ee193860-9b30-5665-bc84-6f716292f5bd,a94faeb1-81db-5801-9706-26c60011882a,eno,3,210
9ada92e7-0868-5f96-8bce-67195cbcc0b4,a94faeb1-81db-5801-9706-26c60011882a,eno,4,1143
020975d3-2ad8-5dfd-a304-0026bb4d3f17,845d3c33-08d5-568d-a264-21179cc6850a,card,1,766
6f08bfff-1788-5df2-8e58-3d60892e2eb7,845d3c33-08d5-568d-a264-21179cc6850a,card,2,L-306
8e12a717-66a9-5d9a-9262-de204142fe00,845d3c33-08d5-568d-a264-21179cc6850a,eno,1,233
5cfaad1f-ac5f-59d4-bbf6-0eafc42837de,845d3c33-08d5-568d-a264-21179cc6850a,eno,2,916
dac4eb0c-1396-5862-8236-3aacad78d4ef,845d3c33-08d5-568d-a264-21179cc6850a,eno,3,538
5a931ff6-d637-55f5-b267-aa728db201b4,845d3c33-08d5-568d-a264-21179cc6850a,eno,4,1372
d837702f-c333-5e47-b7d1-1c55c30cf040,2027a211-27bd-54af-84ab-1a3293b476e8,card,1,788
23f6b6ed-b99a-5a80-9805-55661987967e,2027a211-27bd-54af-84ab-1a3293b476e8,card,2,3224
7c553c51-047a-545d-a5c7-2d8bc03a7548,eadb52b7-57b5-5ce5-85d4-a6f8cb2efeca,card,1,909
4d4fbaad-3763-5ee9-8a81-b9a51a2ced79,eadb52b7-57b5-5ce5-85d4-a6f8cb2efeca,eno,1,094
0160d062-b9c3-516a-a061-2aa58ff15f3b,eadb52b7-57b5-5ce5-85d4-a6f8cb2efeca,eno,2,944
7fe3a852-30d4-5436-9f03-4db793e60e06,eadb52b7-57b5-5ce5-85d4-a6f8cb2efeca,eno,3,693
02185cad-f74e-5ecc-9f46-676444673f2e,a398dda3-71f4-5b7f-a78c-3c569754effa,eno,1,5512
950a311e-6ace-521b-a9f2-4e8978373eae,a398dda3-71f4-5b7f-a78c-3c569754effa,eno,2,859
be20fc7b-3fe2-5905-9298-8de3181ce7aa,a398dda3-71f4-5b7f-a78c-3c569754effa,eno,3,056
f1258dfb-983c-5e0e-a52b-e792d5bcb68f,a398dda3-71f4-5b7f-a78c-3c569754effa,eno,4,1220
5615a47c-bb85-5b16-8c51-5fa99a48f0ec,96c9b20e-c885-5d26-be88-8966306f2b26,eno,1,5593
f25fa673-4c8c-5b12-a2f1-b0b715ddfbce,96c9b20e-c885-5d26-be88-8966306f2b26,eno,2,736
4a924646-379a-53ed-8f62-941810705751,96c9b20e-c885-5d26-be88-8966306f2b26,eno,3,447
7af1d6df-33dc-5419-8070-d0272aa66355,96c9b20e-c885-5d26-be88-8966306f2b26,eno,4,1216
2ebc9506-48d0-50a9-8989-3e6b9d0ba7fe,8d87721f-b56a-5ced-a4ac-131f4c2a2bd6,eno,1,5501
c51eb530-51a4-5a4e-80e5-49498a2f158d,8d87721f-b56a-5ced-a4ac-131f4c2a2bd6,eno,2,740
68408d73-37e7-5d70-82ef-8f93f01cd476,8d87721f-b56a-5ced-a4ac-131f4c2a2bd6,eno,3,053
3482d8f8-d7f1-5f0d-a96e-8c6081cfc0bb,8d87721f-b56a-5ced-a4ac-131f4c2a2bd6,eno,4,1213
352742d8-c952-50c0-a52b-50a12fdb0720,4ddc7237-1872-50fe-af70-f2b17a5ad39c,eno,1,5610 DUE
2a0b4c53-37fd-5ef7-838a-943dda4c0717,350216e8-c209-5faa-b298-3bfe2e0495e1,eno,1,5677
588665af-5a38-55a6-a75f-71bf6f8c8269,350216e8-c209-5faa-b298-3bfe2e0495e1,eno,2,861
a7844c46-b0c1-5e3d-a601-0c2241e85198,350216e8-c209-5faa-b298-3bfe2e0495e1,eno,3,338
1466bca5-8299-51c2-9dcd-b96fa346e13d,350216e8-c209-5faa-b298-3bfe2e0495e1,eno,4,1212
70b51bb0-c470-53c2-9d67-fceb5e081341,74a84878-11f1-5c8c-9735-d3ece53d6c16,eno,1,5511
e0c4fd8d-b292-5675-bbd9-00e86f0593c6,74a84878-11f1-5c8c-9735-d3ece53d6c16,eno,2,811
58e09f88-e4b5-511a-b187-dcfc03cda195,74a84878-11f1-5c8c-9735-d3ece53d6c16,eno,3,516
1a412bdf-9fb4-53fe-9956-5b73c2f8e8ba,74a84878-11f1-5c8c-9735-d3ece53d6c16,eno,4,1208
19b62e4e-0be2-5835-b842-fb39618e9395,b707e214-f7f6-505c-9ea1-644112d5544f,eno,1,5502
aafbfd8c-7128-55d2-a44e-b288af7f4b1b,b707e214-f7f6-505c-9ea1-644112d5544f,eno,2,1209
941ac0f0-6420-5dc6-adb9-e3a098085107,c774e723-e1f4-574e-9cc0-407b3cd9d971,card,1,765
5fc1c571-67c6-509c-a963-b6f170b44147,c774e723-e1f4-574e-9cc0-407b3cd9d971,card,2,L-307
1018fef7-71d6-5b2f-bedb-17a8ffdae453,c774e723-e1f4-574e-9cc0-407b3cd9d971,eno,1,234
8c8c4a6f-7e8b-5bb1-a7a6-1d79428029a1,c774e723-e1f4-574e-9cc0-407b3cd9d971,eno,2,915
a7880028-3c0a-57a1-8d8e-12edf232833a,c774e723-e1f4-574e-9cc0-407b3cd9d971,eno,3,539
e9078573-3e46-50a4-8dd3-e9a1310148b3,c774e723-e1f4-574e-9cc0-407b3cd9d971,eno,4,1373
3c610ef8-d786-5fe6-a6ed-f53287d2d423,2515c392-d4aa-5a66-ab3f-4bb9167eddbc,eno,1,5568
1b90fd4a-a5c8-50bb-b073-ab6f1fec6d04,2515c392-d4aa-5a66-ab3f-4bb9167eddbc,eno,2,804
ed9e62e7-f5a5-5e1d-875f-3f131191cb35,2515c392-d4aa-5a66-ab3f-4bb9167eddbc,eno,3,441
6ccd7651-e34c-55b0-b406-b728d34eb07a,2515c392-d4aa-5a66-ab3f-4bb9167eddbc,eno,4,1098
e909ba8b-c778-580f-9f27-d7bd3eb3c66c,9f4e1898-1b2d-54e4-89c6-926322bfa6a0,eno,1,5531
4142a4f3-1851-56c8-9c76-422358e2e46e,9f4e1898-1b2d-54e4-89c6-926322bfa6a0,eno,2,723
94c8a5c3-2133-587e-8201-2f46d06f59d3,9f4e1898-1b2d-54e4-89c6-926322bfa6a0,eno,3,065
164f0936-0767-5a83-81b9-959b6b73017f,9f4e1898-1b2d-54e4-89c6-926322bfa6a0,eno,4,1128
149c93f8-b2c0-56a8-9a16-4b60a425d93a,80bb877f-d718-5afb-a4d6-6101fb69daf3,eno,1,5508
66ccd5b3-25f9-50ec-b4a2-0717bf994b82,80bb877f-d718-5afb-a4d6-6101fb69daf3,eno,2,898
c69c4404-d174-507f-823f-09f21285a248,80bb877f-d718-5afb-a4d6-6101fb69daf3,eno,3,011
65098e73-2efd-55cf-a400-887caa66548e,80bb877f-d718-5afb-a4d6-6101fb69daf3,eno,4,1140
5282d227-badf-5171-a24b-f41d3f2f8692,f2fcc552-a24d-5e9b-9b7d-7eabb22cac27,eno,1,5598
7ba1756c-cc5f-5dc1-8060-28f99104758d,f2fcc552-a24d-5e9b-9b7d-7eabb22cac27,eno,2,853
b63bfccc-7735-5240-84d5-c50fcdb3a70a,f2fcc552-a24d-5e9b-9b7d-7eabb22cac27,eno,3,298
c2f72d85-cad5-5e6f-85e8-09bb51b1b182,f2fcc552-a24d-5e9b-9b7d-7eabb22cac27,eno,4,1142
d138a0a0-3f7c-5026-86e6-4c23d55880bd,6eebb01e-783b-54fc-a9b3-25f64d199498,eno,1,5539
4967d842-5f00-599f-8b61-ccece0cd8296,6eebb01e-783b-54fc-a9b3-25f64d199498,eno,2,897
4e0d201d-6469-5374-90d1-da91f3ed009b,6eebb01e-783b-54fc-a9b3-25f64d199498,eno,3,013
c8569be9-8aa1-5861-91ab-a2431c281e38,6eebb01e-783b-54fc-a9b3-25f64d199498,eno,4,1144
a3a2aab8-4742-510b-b9c5-868fd9fe6199,efec2fb6-1778-5750-8f46-f7e7ac45b74f,eno,1,5572
c6953a6b-09dc-5b80-92ba-b2ce185a4483,efec2fb6-1778-5750-8f46-f7e7ac45b74f,eno,2,618
856ffcb1-68b1-5779-aef6-b98ddae1bcd0,efec2fb6-1778-5750-8f46-f7e7ac45b74f,eno,3,476
063a6b3b-5bed-5435-94fa-11db866c1cb7,efec2fb6-1778-5750-8f46-f7e7ac45b74f,eno,4,1171
5261b56a-dc79-55c7-a0f3-c0b38cae29e3,f3571ae8-bd64-5fa6-8a62-c264cd54b438,eno,1,5575
3d4961ed-a6ce-533d-bdec-dc0e34e979a2,f3571ae8-bd64-5fa6-8a62-c264cd54b438,eno,2,900
c7689da6-14d8-5a94-9265-232982888bbe,f3571ae8-bd64-5fa6-8a62-c264cd54b438,eno,3,213
693b97db-ed18-5d52-964d-fdd24b3ba0e7,f3571ae8-bd64-5fa6-8a62-c264cd54b438,eno,4,1177
d8c28a4a-3505-5204-88f9-714f8b8b7e4b,a3944eb2-0e08-51da-94f3-254cb83b1216,eno,1,5713
6dd9e4b2-1b26-5cf3-9429-c6b8fcb82b1c,a3944eb2-0e08-51da-94f3-254cb83b1216,eno,2,626
f1835982-7d62-5df5-b63d-af1f839f262f,a3944eb2-0e08-51da-94f3-254cb83b1216,eno,3,477
f3553950-bb3a-50ca-ae4f-6fd7720d6e57,a3944eb2-0e08-51da-94f3-254cb83b1216,eno,4,1194
13623d78-83ed-50d2-adbe-0e25b7a2d613,3a49c05e-d49b-5c43-9576-fa9964fffe85,eno,1,5847
d9f33448-6d9b-52c8-80a6-101beac606d4,3a49c05e-d49b-5c43-9576-fa9964fffe85,eno,2,633
b7bbd204-bc40-59b1-83bf-43ad97614aae,3a49c05e-d49b-5c43-9576-fa9964fffe85,eno,3,484
b149b9c3-3eb1-5798-81ab-d31da4e13da6,3a49c05e-d49b-5c43-9576-fa9964fffe85,eno,4,1506
2f5f7f32-4166-5f2b-8777-9a481adb02a4,0cc44fb1-742b-5249-8a1a-b64370a6d9a2,card,1,800
4917ea17-b8b3-5597-9cf8-ceeb06052d69,0cc44fb1-742b-5249-8a1a-b64370a6d9a2,card,2,2610
b19f63ca-46b8-5ae5-9238-9ef4921ddab0,0cc44fb1-742b-5249-8a1a-b64370a6d9a2,eno,1,231
765b3721-ade3-5926-ac03-fdd3cf68dfb0,0cc44fb1-742b-5249-8a1a-b64370a6d9a2,eno,2,907
867f5d1f-b843-5e65-a47b-2bc43731ff46,0cc44fb1-742b-5249-8a1a-b64370a6d9a2,eno,3,501
72b6127a-04a8-5c26-8651-2e803fc79b1d,0cc44fb1-742b-5249-8a1a-b64370a6d9a2,eno,4,1518
717f7721-048b-5686-b124-26f487878f47,4c064862-a249-5958-b1e2-fafdfe8619bb,card,1,825
22752ffa-084c-5e6d-95a6-a42c756fbf5a,4c064862-a249-5958-b1e2-fafdfe8619bb,card,2,3230
2be9cf0c-74c7-5fea-8417-88d614eba74c,4c064862-a249-5958-b1e2-fafdfe8619bb,eno,1,230
5f1737f6-cce4-5a1c-bd86-d6a254a649bd,4c064862-a249-5958-b1e2-fafdfe8619bb,eno,2,906
3c22d7e7-172c-5452-8a63-e6a422d126f4,4c064862-a249-5958-b1e2-fafdfe8619bb,eno,3,734
795a1848-79de-5161-8823-cb59c8b4212e,4c064862-a249-5958-b1e2-fafdfe8619bb,eno,4,1520
13ce6ef3-7eff-5399-b25e-9e6d564bcff3,e64c5b78-1e1a-5dca-88df-8879a80a39d0,eno,1,5513
a7dc3f32-2b6f-5004-a58d-248f86f73322,e64c5b78-1e1a-5dca-88df-8879a80a39d0,eno,2,735
68d39e8a-f0b5-57bb-b9cd-1f440183941e,e64c5b78-1e1a-5dca-88df-8879a80a39d0,eno,3,087
32bf47d0-dbd0-5414-8a9c-968df0e2123d,e64c5b78-1e1a-5dca-88df-8879a80a39d0,eno,4,1425
3270e0b3-d113-55cd-b6a2-1e04639c09b3,56dd8c64-c341-5210-a71f-203775356121,eno,1,5537
e2a0e733-6af9-56e4-8d30-ebf9af1b1670,56dd8c64-c341-5210-a71f-203775356121,eno,2,812
29f14c09-ebef-5f23-afec-1d0f8d4d5262,56dd8c64-c341-5210-a71f-203775356121,eno,3,048
5f1464a9-12f9-544f-9fea-87f5a7697a3d,56dd8c64-c341-5210-a71f-203775356121,eno,4,1446
04188b19-ee5a-5784-8cfb-850da30bd1dc,964035d2-8469-5cc4-a09b-067c7c8f7c20,card,1,752
83f92003-49aa-527e-b9d4-79fb715b3547,964035d2-8469-5cc4-a09b-067c7c8f7c20,card,2,2636
0fed8a20-82a4-5ffb-9f0a-80ce550c17d0,964035d2-8469-5cc4-a09b-067c7c8f7c20,eno,1,131
0944a223-8dbf-528f-a822-2f09460ce009,964035d2-8469-5cc4-a09b-067c7c8f7c20,eno,2,839
61065367-17ae-5edb-9493-67b50346f113,964035d2-8469-5cc4-a09b-067c7c8f7c20,eno,3,452
1298a5e9-7a6c-569c-91f4-44b7df6b4723,964035d2-8469-5cc4-a09b-067c7c8f7c20,eno,4,1448
61a63f5f-c242-51d4-94e9-35403e6b9498,f94a544b-55dd-5d8f-802f-eaeb63f31dd7,card,1,875
910060a3-5619-56ae-b826-6ad88ba3f4b8,f94a544b-55dd-5d8f-802f-eaeb63f31dd7,eno,1,5970
597b445a-e210-5a05-bfdb-c6df3b0d86e9,f94a544b-55dd-5d8f-802f-eaeb63f31dd7,eno,2,286
eaff17d4-1949-5db0-a683-35d8e69c8771,f94a544b-55dd-5d8f-802f-eaeb63f31dd7,eno,3,646
51b7a242-8bd5-52f4-a1b2-cf98ba6d04ea,f94a544b-55dd-5d8f-802f-eaeb63f31dd7,eno,4,1559
65b1f539-26ff-5db4-ad5a-c3434a4e6987,47b4d2b3-c6e0-5f70-83a2-9cb4c7d31574,card,1,528
6d0c3b52-2967-5187-bc89-adf21d3e5426,47b4d2b3-c6e0-5f70-83a2-9cb4c7d31574,card,2,L-430
9d18b5d6-cf79-5bb1-b7b2-d71986c90ce7,47b4d2b3-c6e0-5f70-83a2-9cb4c7d31574,card,3,T 422
29c6e11d-4ac2-51cf-9c30-310bfe72bebd,32789e6d-34f1-5bd7-8c60-5c74abb0c758,eno,1,5879
56ba99ae-e86f-5041-ae5b-4c37bd93818b,32789e6d-34f1-5bd7-8c60-5c74abb0c758,eno,2,620
440595fd-3142-5e0e-9522-d9ec1ee4941b,32789e6d-34f1-5bd7-8c60-5c74abb0c758,eno,3,480
e87d8f3a-6da8-5d79-ade5-b0f1ec28caea,69fb783f-5e31-57de-b602-f61717ac8b46,card,1,084
9b3aa120-2e48-5a54-8b4d-1733520acc72,bffd918f-94d5-5ae8-bff8-d46d4174f9be,eno,1,5872
1c3412ca-1bea-5064-b9cd-52d73f6203d5,7e32497d-3052-55e8-a343-d98adea4c517,card,1,OLD STU
cf18e855-139b-56cc-8af6-9cc2ad051b74,7e32497d-3052-55e8-a343-d98adea4c517,card,2,3284
3aa3347b-1e03-5ac1-bd5a-a7f077470f68,7e32497d-3052-55e8-a343-d98adea4c517,eno,1,215
18ad5c27-2555-5b0d-8dee-e729ef002054,7e32497d-3052-55e8-a343-d98adea4c517,eno,2,972
e85f1fa3-0a77-52ce-bc21-d6ed474ae00b,7e32497d-3052-55e8-a343-d98adea4c517,eno,3,587
7095b959-96fd-57f6-9df9-809c212e65b4,7e32497d-3052-55e8-a343-d98adea4c517,eno,4,ut
b6095001-6167-5311-879a-2e77695ed3c2,62b60d4a-18ed-58b1-9a85-efde712941da,card,1,828
892a0367-f8af-541d-b522-36226c31e3c0,62b60d4a-18ed-58b1-9a85-efde712941da,card,2,3173
28db533c-47ec-5b71-b17a-4691585dceb0,62b60d4a-18ed-58b1-9a85-efde712941da,eno,1,5522
e50bc1c0-ab50-56ef-a272-bc333be26dca,62b60d4a-18ed-58b1-9a85-efde712941da,eno,2,978
bbdce68e-1865-548c-993b-d585349d66b4,62b60d4a-18ed-58b1-9a85-efde712941da,eno,3,658
4485f19f-9c5a-5677-a66b-ff076e303065,62b60d4a-18ed-58b1-9a85-efde712941da,eno,4,1577
4b68883f-cc84-54dc-8e83-8c0b5a238aef,7ef6b468-da8c-56bb-ae9d-21aa273ee497,eno,1,121
6e070119-1836-5e02-afd1-70582b9fbf7f,f2e640b0-38c3-590a-bccf-8de016265b99,eno,1,5528
a1d77516-fa6e-5a77-9fe4-01243d031d8a,f2e640b0-38c3-590a-bccf-8de016265b99,eno,2,866
20f49570-647d-56ca-8453-5538a8c9f418,f2e640b0-38c3-590a-bccf-8de016265b99,eno,3,212
5bb8f487-a0bd-57c4-b571-8b00a055c1c4,f2e640b0-38c3-590a-bccf-8de016265b99,eno,4,1062
be7a73d8-9809-5006-b0b1-863aea99694e,a2ff2d46-6336-51b3-82ef-47152f73d33c,card,1,638
b2a632a8-f2c4-5030-a861-29537cbc38e5,a2ff2d46-6336-51b3-82ef-47152f73d33c,eno,1,5410
55e433d8-1f1e-58a7-bf1e-616cbe324c75,a2ff2d46-6336-51b3-82ef-47152f73d33c,eno,2,716
1b2768ea-0827-55b4-8fe1-99a43aeddd08,a2ff2d46-6336-51b3-82ef-47152f73d33c,eno,3,605
2e03e663-e7e8-542d-b736-415e542f66b0,a2ff2d46-6336-51b3-82ef-47152f73d33c,eno,4,1074
7de46484-3e91-5dd0-a00e-f1fa8f5e2683,83c34b63-4b95-5119-abb5-9c96e45cb635,eno,1,5682
b2f3ed42-d2f8-5a30-ae59-d0d229014d91,83c34b63-4b95-5119-abb5-9c96e45cb635,eno,2,621
6e01f1ff-6147-5416-8937-ee6c1166976b,83c34b63-4b95-5119-abb5-9c96e45cb635,eno,3,318
21002237-6f7b-5290-94fb-682ec31ee075,83c34b63-4b95-5119-abb5-9c96e45cb635,eno,4,1217
6d82c6f9-4728-589d-a07c-7e5c8e1a5830,ff75957c-c8da-5497-a697-5541af99dc30,card,1,OLD STU
42be8dbc-6c07-5868-9d02-548f21e9963c,ff75957c-c8da-5497-a697-5541af99dc30,card,2,L-229
934acc85-9b61-5856-904f-a4f14fa39243,ff75957c-c8da-5497-a697-5541af99dc30,eno,1,218
1a825cb0-c98e-5bfd-8568-4c3704c4852b,ff75957c-c8da-5497-a697-5541af99dc30,eno,2,971
03b2efbe-ee45-5b10-9993-b38020f07f48,ff75957c-c8da-5497-a697-5541af99dc30,eno,3,586
9cc55464-c660-5ca9-9474-851cd198fc39,ff75957c-c8da-5497-a697-5541af99dc30,eno,4,1490
915cfde5-d366-5d1e-b732-d30168619bde,3345d11b-c00a-5ee2-a16d-c403bd543d8e,eno,1,5778
8da443c2-427d-5bfc-8356-28745b7b130d,3345d11b-c00a-5ee2-a16d-c403bd543d8e,eno,2,895
f911d9d7-49af-5fc2-8de4-e21ce9bb1f8c,3345d11b-c00a-5ee2-a16d-c403bd543d8e,eno,3,100
883929ea-baed-5dc6-9968-68c5cfcbb3db,3345d11b-c00a-5ee2-a16d-c403bd543d8e,eno,4,1228
7c29bdbe-6391-5d0f-9dbc-107641e7f761,166431cc-ef48-522b-b347-77f57c6d1e88,eno,1,5530
938a02b5-eee6-5623-abc7-5a609f5b15e5,166431cc-ef48-522b-b347-77f57c6d1e88,eno,2,722
143bfb51-e604-5545-9574-e9dd5ebc65b4,166431cc-ef48-522b-b347-77f57c6d1e88,eno,3,066
3b8250dc-959c-5ba4-ac91-e1f41090882e,166431cc-ef48-522b-b347-77f57c6d1e88,eno,4,1129
e64ab3ef-6167-59ef-917f-10fb37af2def,677922a4-6b8c-58be-af75-0a66bd8b1dbc,eno,1,5616
6e3cd66b-d147-5bd8-a258-0019a8e980dd,677922a4-6b8c-58be-af75-0a66bd8b1dbc,eno,2,872
f514058c-2b8c-524d-b658-d798f7f8a96a,677922a4-6b8c-58be-af75-0a66bd8b1dbc,eno,3,399
6b8e02d8-525e-5628-bc98-e7702e0eeea8,677922a4-6b8c-58be-af75-0a66bd8b1dbc,eno,4,1135
4982faa6-4a57-5a90-8b1c-29f3451ef612,a401ebb4-99a2-52ee-ac8e-75778978d31c,eno,1,5637
b5ff881e-3d9f-5bf3-ae9a-81f4c062a5f4,a401ebb4-99a2-52ee-ac8e-75778978d31c,eno,2,854
ba2c67c8-d112-586e-b380-a18e4afb335f,a401ebb4-99a2-52ee-ac8e-75778978d31c,eno,3,211
c074fd63-aa97-5216-827b-fa81613990a9,a401ebb4-99a2-52ee-ac8e-75778978d31c,eno,4,1139
6b0e1083-aee1-5ab2-99f7-9db311deb567,a5f5dfab-4acd-5aee-9261-08727a456b10,eno,1,5657
c4d70349-8374-5980-b8bc-f5e289a9b682,a5f5dfab-4acd-5aee-9261-08727a456b10,eno,2,639
a0698e0b-60fc-52a3-88ef-93ab9d4c8220,a5f5dfab-4acd-5aee-9261-08727a456b10,eno,4,1284
c287ce9b-de36-539d-83d9-5f7c49190693,0c1f1f0b-c8d2-53b3-bdbc-f16ecc80512b,card,1,154
14f6b764-dda7-52b2-b7aa-02c3a8222653,0c1f1f0b-c8d2-53b3-bdbc-f16ecc80512b,eno,1,888
cc395b1a-e854-5128-b3ba-bfc9aacc78b4,0c1f1f0b-c8d2-53b3-bdbc-f16ecc80512b,eno,2,1478
c57f7c97-e700-5d4c-9857-edd4960da3fc,7d764c58-d125-5306-aa29-9af44446a65f,card,1,546
0c089d65-4673-503a-9d55-7e08f61a6c81,7d764c58-d125-5306-aa29-9af44446a65f,card,2,L-300
8303a7e5-e312-5c77-a972-ac465a8549c0,7d764c58-d125-5306-aa29-9af44446a65f,card,3,T 425
dd74ad9e-3ae8-5787-be3b-84498eef1635,57f2455a-e580-5160-8fa5-0b02b4bcecd5,card,1,869
7679d916-e844-5f97-ba6a-3f054f07ee2a,57f2455a-e580-5160-8fa5-0b02b4bcecd5,card,2,3232
f7638601-9589-5f54-bde3-a9cea4d2efe4,57f2455a-e580-5160-8fa5-0b02b4bcecd5,eno,1,5995
b8c1b29a-87a9-5215-bd54-a7d903e7dfdc,57f2455a-e580-5160-8fa5-0b02b4bcecd5,eno,2,958
8edc26fc-6f8b-56b4-920d-fb74ad056039,57f2455a-e580-5160-8fa5-0b02b4bcecd5,eno,3,696
efbc24a3-9420-57d3-8b76-7e0a0490e671,fdf86b37-a87c-596a-b1b1-c66bdb868a6a,card,1,910
cd330dc1-67aa-5cf8-9bea-ec586cbd66b9,fdf86b37-a87c-596a-b1b1-c66bdb868a6a,card,2,L-393
03c5414b-df91-5ec4-968e-f7950b8b8164,eb04c773-30a7-5b2c-a04d-3f2dc7c0d006,card,1,693
5ff8bee4-219f-5c0a-ae75-119d5949754f,eb04c773-30a7-5b2c-a04d-3f2dc7c0d006,card,2,2972
5666a142-7804-5572-ab65-3192fbe2d25b,eb04c773-30a7-5b2c-a04d-3f2dc7c0d006,card,3,T 423
b37ff5f3-9ba3-5301-89db-f535dd5822e2,20e12cfd-5f37-5e7a-a5f2-7b4315bab577,card,1,PAID
82e44b41-f0b8-594f-b295-f30ace8d8cc9,20e12cfd-5f37-5e7a-a5f2-7b4315bab577,card,2,3084
76abb635-40f8-5e72-a38f-5900ea0a97e4,20e12cfd-5f37-5e7a-a5f2-7b4315bab577,eno,1,PAID
96bf28de-0739-520a-a1f8-3541f5ebdc36,20e12cfd-5f37-5e7a-a5f2-7b4315bab577,eno,2,310
cb099712-ed7a-5b44-9438-905d31f1de46,20e12cfd-5f37-5e7a-a5f2-7b4315bab577,eno,3,324
adc7c0df-fc0d-5980-ba40-1472cc279319,c31749c5-488a-549a-b19e-407f2b58832d,card,1,330
fcb5cd73-a16d-52c3-977b-2e32eade9e9c,c31749c5-488a-549a-b19e-407f2b58832d,eno,1,488
fe8dea32-c10f-5cf2-a769-22fd0725b1c0,c31749c5-488a-549a-b19e-407f2b58832d,eno,2,1407
8f5f9c8e-e440-5e38-8d2e-96dfcf3358ac,46c9bb2b-33e4-5418-a018-23624c7c0a00,card,1,270
83e4cb71-a120-557c-a391-d6d7de670dc6,d2459672-be95-5c79-8b7c-af2060d0cb7d,card,1,235
ad17bad4-b885-576e-a4e9-2d60806dd90f,bf4221a0-ef70-551e-93db-c03725065182,card,1,118
f6d17403-76fa-5b8e-9266-94da3f1ae067,bf4221a0-ef70-551e-93db-c03725065182,card,2,L-237
f92f6b7e-200e-5567-ba66-e220468a70e1,7e01a428-0e8e-590f-8ab4-57d68669c74e,card,1,789
